Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
12/21/2015,ProShares Ultra MSCI Emerging Markets,EET,45.52,44.82,1.56180,0.7,325,14794000
12/18/2015,ProShares Ultra MSCI Emerging Markets,EET,44.82,45.12,-0.66489,-0.3,325,14566500
12/17/2015,ProShares Ultra MSCI Emerging Markets,EET,45.12,46.36,-2.67472,-1.24,325,14664000
12/16/2015,ProShares Ultra MSCI Emerging Markets,EET,46.36,44.58,3.99282,1.78,325,15067000
12/15/2015,ProShares Ultra MSCI Emerging Markets,EET,44.58,43.24,3.09898,1.34,325,14488500
12/14/2015,ProShares Ultra MSCI Emerging Markets,EET,43.24,41.91,3.17347,1.33,325,14053000
12/11/2015,ProShares Ultra MSCI Emerging Markets,EET,41.91,44.41,-5.62936,-2.5,325,13620750
12/10/2015,ProShares Ultra MSCI Emerging Markets,EET,44.41,45.01,-1.33304,-0.6,325,14433250
12/09/2015,ProShares Ultra MSCI Emerging Markets,EET,45.01,45.77,-1.66048,-0.76,325,14628250
12/08/2015,ProShares Ultra MSCI Emerging Markets,EET,45.77,46.78,-2.15904,-1.01,325,14875250
12/07/2015,ProShares Ultra MSCI Emerging Markets,EET,46.78,48.42,-3.38703,-1.64,325,15203500
12/04/2015,ProShares Ultra MSCI Emerging Markets,EET,48.42,47.74,1.42438,0.68,325,15736500
12/03/2015,ProShares Ultra MSCI Emerging Markets,EET,47.74,48.31,-1.17988,-0.57,350,16709000
12/02/2015,ProShares Ultra MSCI Emerging Markets,EET,48.31,49.5,-2.40404,-1.19,350,16908500
12/01/2015,ProShares Ultra MSCI Emerging Markets,EET,49.5,48.75,1.53846,0.75,350,17325000
11/30/2015,ProShares Ultra MSCI Emerging Markets,EET,48.75,48.61,0.28801,0.14,350,17062500
11/27/2015,ProShares Ultra MSCI Emerging Markets,EET,48.61,50.85,-4.40511,-2.24,350,17013500
11/25/2015,ProShares Ultra MSCI Emerging Markets,EET,50.85,51.68,-1.60604,-0.83,350,17797500
11/24/2015,ProShares Ultra MSCI Emerging Markets,EET,51.68,51.12,1.09546,0.56,350,18088000
11/23/2015,ProShares Ultra MSCI Emerging Markets,EET,51.12,52.1,-1.88100,-0.98,350,17892000
11/20/2015,ProShares Ultra MSCI Emerging Markets,EET,52.1,51.08,1.99687,1.02,350,18235000
11/19/2015,ProShares Ultra MSCI Emerging Markets,EET,51.08,50.2,1.75299,0.88,350,17878000
11/18/2015,ProShares Ultra MSCI Emerging Markets,EET,50.2,49.14,2.15710,1.06,350,17570000
11/17/2015,ProShares Ultra MSCI Emerging Markets,EET,49.14,49.4,-0.52632,-0.26,350,17199000
11/16/2015,ProShares Ultra MSCI Emerging Markets,EET,49.4,47.47,4.06573,1.93,350,17290000
11/13/2015,ProShares Ultra MSCI Emerging Markets,EET,47.47,49,-3.12245,-1.53,350,16614500
11/12/2015,ProShares Ultra MSCI Emerging Markets,EET,49,49.88,-1.76423,-0.88,375,18375000
11/11/2015,ProShares Ultra MSCI Emerging Markets,EET,49.88,49.67,0.42279,0.21,375,18705000
11/10/2015,ProShares Ultra MSCI Emerging Markets,EET,49.67,50.11,-0.87807,-0.44,375,18626250
11/09/2015,ProShares Ultra MSCI Emerging Markets,EET,50.11,52.75,-5.00474,-2.64,375,18791250
11/06/2015,ProShares Ultra MSCI Emerging Markets,EET,52.75,54.26,-2.78290,-1.51,375,19781250
11/05/2015,ProShares Ultra MSCI Emerging Markets,EET,54.26,54.08,0.33284,0.18,375,20347500
11/04/2015,ProShares Ultra MSCI Emerging Markets,EET,54.08,54.97,-1.61906,-0.89,375,20280000
11/03/2015,ProShares Ultra MSCI Emerging Markets,EET,54.97,53.56,2.63256,1.41,375,20613750
11/02/2015,ProShares Ultra MSCI Emerging Markets,EET,53.56,51.52,3.95963,2.04,375,20085000
10/30/2015,ProShares Ultra MSCI Emerging Markets,EET,51.52,51.35,0.33106,0.17,375,19320000
10/29/2015,ProShares Ultra MSCI Emerging Markets,EET,51.35,52.34,-1.89148,-0.99,375,19256250
10/28/2015,ProShares Ultra MSCI Emerging Markets,EET,52.34,53.58,-2.31430,-1.24,375,19627500
10/27/2015,ProShares Ultra MSCI Emerging Markets,EET,53.58,54.83,-2.27977,-1.25,375,20092500
10/26/2015,ProShares Ultra MSCI Emerging Markets,EET,54.83,55.85,-1.82632,-1.02,375,20561250
10/23/2015,ProShares Ultra MSCI Emerging Markets,EET,55.85,55.21,1.15921,0.64,375,20943750
10/22/2015,ProShares Ultra MSCI Emerging Markets,EET,55.21,53.02,4.13052,2.19,350,19323500
10/21/2015,ProShares Ultra MSCI Emerging Markets,EET,53.02,54.6,-2.89377,-1.58,350,18557000
10/20/2015,ProShares Ultra MSCI Emerging Markets,EET,54.6,54.63,-0.05491,-0.03,350,19110000
10/19/2015,ProShares Ultra MSCI Emerging Markets,EET,54.63,55.77,-2.04411,-1.14,350,19120500
10/16/2015,ProShares Ultra MSCI Emerging Markets,EET,55.77,55.68,0.16164,0.09,350,19519500
10/15/2015,ProShares Ultra MSCI Emerging Markets,EET,55.68,53.1,4.85876,2.58,350,19488000
10/14/2015,ProShares Ultra MSCI Emerging Markets,EET,53.1,52.29,1.54905,0.81,350,18585000
10/13/2015,ProShares Ultra MSCI Emerging Markets,EET,52.29,54.05,-3.25624,-1.76,350,18301500
10/12/2015,ProShares Ultra MSCI Emerging Markets,EET,54.05,54.88,-1.51239,-0.83,350,18917500
10/09/2015,ProShares Ultra MSCI Emerging Markets,EET,54.88,54.49,0.71573,0.39,350,19208000
10/08/2015,ProShares Ultra MSCI Emerging Markets,EET,54.49,53.34,2.15598,1.15,350,19071500
10/07/2015,ProShares Ultra MSCI Emerging Markets,EET,53.34,50.65,5.31096,2.69,350,18669000
10/06/2015,ProShares Ultra MSCI Emerging Markets,EET,50.65,50.82,-0.33451,-0.17,350,17727500
10/05/2015,ProShares Ultra MSCI Emerging Markets,EET,50.82,48.73,4.28894,2.09,350,17787000
10/02/2015,ProShares Ultra MSCI Emerging Markets,EET,48.73,46.26,5.33939,2.47,350,17055500
10/01/2015,ProShares Ultra MSCI Emerging Markets,EET,46.26,45.76,1.09266,0.5,350,16191000
09/30/2015,ProShares Ultra MSCI Emerging Markets,EET,45.76,43.27,5.75456,2.49,350,16016000
09/29/2015,ProShares Ultra MSCI Emerging Markets,EET,43.27,42.86,0.95660,0.41,350,15144500
09/28/2015,ProShares Ultra MSCI Emerging Markets,EET,42.86,44.77,-4.26625,-1.91,350,15001000
09/25/2015,ProShares Ultra MSCI Emerging Markets,EET,44.77,44.97,-0.44474,-0.2,350,15669500
09/24/2015,ProShares Ultra MSCI Emerging Markets,EET,44.97,45.36,-0.85979,-0.39,350,15739500
09/23/2015,ProShares Ultra MSCI Emerging Markets,EET,45.36,46.86,-3.20102,-1.5,350,15876000
09/22/2015,ProShares Ultra MSCI Emerging Markets,EET,46.86,48.67,-3.71892,-1.81,350,16401000
09/21/2015,ProShares Ultra MSCI Emerging Markets,EET,48.67,48.85,-0.36847,-0.18,325,15817750
09/18/2015,ProShares Ultra MSCI Emerging Markets,EET,48.85,50.74,-3.72487,-1.89,325,15876250
09/17/2015,ProShares Ultra MSCI Emerging Markets,EET,50.74,50.97,-0.45125,-0.23,325,16490500
09/16/2015,ProShares Ultra MSCI Emerging Markets,EET,50.97,48.6,4.87654,2.37,325,16565250
09/15/2015,ProShares Ultra MSCI Emerging Markets,EET,48.6,47.7,1.88679,0.9,325,15795000
09/14/2015,ProShares Ultra MSCI Emerging Markets,EET,47.7,47.84,-0.29264,-0.14,325,15502500
09/11/2015,ProShares Ultra MSCI Emerging Markets,EET,47.84,47.47,0.77944,0.37,325,15548000
09/10/2015,ProShares Ultra MSCI Emerging Markets,EET,47.47,46.51,2.06407,0.96,325,15427750
09/09/2015,ProShares Ultra MSCI Emerging Markets,EET,46.51,46.99,-1.02149,-0.48,325,15115750
09/08/2015,ProShares Ultra MSCI Emerging Markets,EET,46.99,44.18,6.36034,2.81,325,15271750
09/04/2015,ProShares Ultra MSCI Emerging Markets,EET,44.18,47,-6.00000,-2.82,350,15463000
09/03/2015,ProShares Ultra MSCI Emerging Markets,EET,47,46.64,0.77187,0.36,350,16450000
09/02/2015,ProShares Ultra MSCI Emerging Markets,EET,46.64,45.33,2.88992,1.31,375,17490000
09/01/2015,ProShares Ultra MSCI Emerging Markets,EET,45.33,49.11,-7.69701,-3.78,375,16998750
08/31/2015,ProShares Ultra MSCI Emerging Markets,EET,49.11,48.95,0.32686,0.16,375,18416250
08/28/2015,ProShares Ultra MSCI Emerging Markets,EET,48.95,50.24,-2.56768,-1.29,375,18356250
08/27/2015,ProShares Ultra MSCI Emerging Markets,EET,50.24,46.14,8.88600,4.1,375,18840000
08/26/2015,ProShares Ultra MSCI Emerging Markets,EET,46.14,43.27,6.63277,2.87,425,19609500
08/25/2015,ProShares Ultra MSCI Emerging Markets,EET,43.27,42.2,2.53555,1.07,425,18389750
08/24/2015,ProShares Ultra MSCI Emerging Markets,EET,42.2,46.24,-8.73702,-4.04,425,17935000
08/21/2015,ProShares Ultra MSCI Emerging Markets,EET,46.24,49.27,-6.14979,-3.03,425,19652000
08/20/2015,ProShares Ultra MSCI Emerging Markets,EET,49.27,50.88,-3.16431,-1.61,425,20939750
08/19/2015,ProShares Ultra MSCI Emerging Markets,EET,50.88,52.17,-2.47269,-1.29,425,21624000
08/18/2015,ProShares Ultra MSCI Emerging Markets,EET,52.17,53.32,-2.15679,-1.15,425,22172250
08/17/2015,ProShares Ultra MSCI Emerging Markets,EET,53.32,54.52,-2.20103,-1.2,425,22661000
08/14/2015,ProShares Ultra MSCI Emerging Markets,EET,54.52,54.37,0.27589,0.15,450,24534000
08/13/2015,ProShares Ultra MSCI Emerging Markets,EET,54.37,54.56,-0.34824,-0.19,450,24466500
08/12/2015,ProShares Ultra MSCI Emerging Markets,EET,54.56,56.3,-3.09059,-1.74,450,24552000
08/11/2015,ProShares Ultra MSCI Emerging Markets,EET,56.3,58.89,-4.39803,-2.59,450,25335000
08/10/2015,ProShares Ultra MSCI Emerging Markets,EET,58.89,56.98,3.35205,1.91,450,26500500
08/07/2015,ProShares Ultra MSCI Emerging Markets,EET,56.98,57.04,-0.10519,-0.06,450,25641000
08/06/2015,ProShares Ultra MSCI Emerging Markets,EET,57.04,58.06,-1.75680,-1.02,450,25668000
08/05/2015,ProShares Ultra MSCI Emerging Markets,EET,58.06,58.03,0.05170,0.03,450,26127000
08/04/2015,ProShares Ultra MSCI Emerging Markets,EET,58.03,57.62,0.71156,0.41,450,26113500
08/03/2015,ProShares Ultra MSCI Emerging Markets,EET,57.62,59.61,-3.33837,-1.99,450,25929000
07/31/2015,ProShares Ultra MSCI Emerging Markets,EET,59.61,58.34,2.17689,1.27,450,26824500
07/30/2015,ProShares Ultra MSCI Emerging Markets,EET,58.34,59.53,-1.99899,-1.19,450,26253000
07/29/2015,ProShares Ultra MSCI Emerging Markets,EET,59.53,58.39,1.95239,1.14,450,26788500
07/28/2015,ProShares Ultra MSCI Emerging Markets,EET,58.39,57.23,2.02691,1.16,450,26275500
07/27/2015,ProShares Ultra MSCI Emerging Markets,EET,57.23,59.48,-3.78278,-2.25,450,25753500
07/24/2015,ProShares Ultra MSCI Emerging Markets,EET,59.48,61.24,-2.87394,-1.76,450,26766000
07/23/2015,ProShares Ultra MSCI Emerging Markets,EET,61.24,62.46,-1.95325,-1.22,450,27558000
07/22/2015,ProShares Ultra MSCI Emerging Markets,EET,62.46,64.3,-2.86159,-1.84,450,28107000
07/21/2015,ProShares Ultra MSCI Emerging Markets,EET,64.3,64.27,0.04668,0.03,450,28935000
07/20/2015,ProShares Ultra MSCI Emerging Markets,EET,64.27,65.11,-1.29012,-0.84,450,28921500
07/17/2015,ProShares Ultra MSCI Emerging Markets,EET,65.11,65.29,-0.27569,-0.18,450,29299500
07/16/2015,ProShares Ultra MSCI Emerging Markets,EET,65.29,63.69,2.51217,1.6,450,29380500
07/15/2015,ProShares Ultra MSCI Emerging Markets,EET,63.69,65.17,-2.27098,-1.48,450,28660500
07/14/2015,ProShares Ultra MSCI Emerging Markets,EET,65.17,64.94,0.35417,0.23,450,29326500
07/13/2015,ProShares Ultra MSCI Emerging Markets,EET,64.94,64.08,1.34207,0.86,450,29223000
07/10/2015,ProShares Ultra MSCI Emerging Markets,EET,64.08,60.98,5.08363,3.1,450,28836000
07/09/2015,ProShares Ultra MSCI Emerging Markets,EET,60.98,58.72,3.84877,2.26,450,27441000
07/08/2015,ProShares Ultra MSCI Emerging Markets,EET,58.72,63.05,-6.86757,-4.33,500,29360000
07/07/2015,ProShares Ultra MSCI Emerging Markets,EET,63.05,65,-3.00000,-1.95,550,34677500
07/06/2015,ProShares Ultra MSCI Emerging Markets,EET,65,68.85,-5.59187,-3.85,550,35750000
07/02/2015,ProShares Ultra MSCI Emerging Markets,EET,68.85,68.2,0.95308,0.65,550,37867500
07/01/2015,ProShares Ultra MSCI Emerging Markets,EET,68.2,68.3,-0.14641,-0.1,550,37510000
06/30/2015,ProShares Ultra MSCI Emerging Markets,EET,68.3,66.33,2.97000,1.97,550,37565000
06/29/2015,ProShares Ultra MSCI Emerging Markets,EET,66.33,69.43,-4.46493,-3.1,550,36481500
06/26/2015,ProShares Ultra MSCI Emerging Markets,EET,69.43,70.77,-1.89346,-1.34,550,38186500
06/25/2015,ProShares Ultra MSCI Emerging Markets,EET,70.77,71.26,-0.68762,-0.49,550,38923500
06/24/2015,ProShares Ultra MSCI Emerging Markets,EET,71.26,72.29,-1.42482,-1.03,550,39193000
06/23/2015,ProShares Ultra MSCI Emerging Markets,EET,72.29,70.9,1.96051,1.39,550,39759500
06/22/2015,ProShares Ultra MSCI Emerging Markets,EET,70.9,68.9,2.90276,2,550,38995000
06/19/2015,ProShares Ultra MSCI Emerging Markets,EET,68.9,70.12,-1.73987,-1.22,550,37895000
06/18/2015,ProShares Ultra MSCI Emerging Markets,EET,70.12,68.85,1.84459,1.27,550,38566000
06/17/2015,ProShares Ultra MSCI Emerging Markets,EET,68.85,68.03,1.20535,0.82,550,37867500
06/16/2015,ProShares Ultra MSCI Emerging Markets,EET,68.03,68,0.04412,0.03,550,37416500
06/15/2015,ProShares Ultra MSCI Emerging Markets,EET,68,69.56,-2.24267,-1.56,600,40800000
06/12/2015,ProShares Ultra MSCI Emerging Markets,EET,69.56,69.56,0.00000,0,600,41736000
06/11/2015,ProShares Ultra MSCI Emerging Markets,EET,69.56,70.26,-0.99630,-0.7,600,41736000
06/10/2015,ProShares Ultra MSCI Emerging Markets,EET,70.26,68.27,2.91490,1.99,600,42156000
06/09/2015,ProShares Ultra MSCI Emerging Markets,EET,68.27,69.1,-1.20116,-0.83,600,40962000
06/08/2015,ProShares Ultra MSCI Emerging Markets,EET,69.1,69.07,0.04343,0.03,600,41460000
06/05/2015,ProShares Ultra MSCI Emerging Markets,EET,69.07,69.77,-1.00330,-0.7,600,41442000
06/04/2015,ProShares Ultra MSCI Emerging Markets,EET,69.77,71.85,-2.89492,-2.08,600,41862000
06/03/2015,ProShares Ultra MSCI Emerging Markets,EET,71.85,72.7,-1.16919,-0.85,650,46702500
06/02/2015,ProShares Ultra MSCI Emerging Markets,EET,72.7,72.14,0.77627,0.56,650,47255000
06/01/2015,ProShares Ultra MSCI Emerging Markets,EET,72.14,72.71,-0.78394,-0.57,650,46891000
05/29/2015,ProShares Ultra MSCI Emerging Markets,EET,72.71,74.04,-1.79633,-1.33,650,47261500
05/28/2015,ProShares Ultra MSCI Emerging Markets,EET,74.04,76.14,-2.75808,-2.1,650,48126000
05/27/2015,ProShares Ultra MSCI Emerging Markets,EET,76.14,76.1,0.05256,0.04,650,49491000
05/26/2015,ProShares Ultra MSCI Emerging Markets,EET,76.1,78.61,-3.19298,-2.51,650,49465000
05/22/2015,ProShares Ultra MSCI Emerging Markets,EET,78.61,78.11,0.64012,0.5,650,51096500
05/21/2015,ProShares Ultra MSCI Emerging Markets,EET,78.11,78.66,-0.69921,-0.55,650,50771500
05/20/2015,ProShares Ultra MSCI Emerging Markets,EET,78.66,78.77,-0.13965,-0.11,600,47196000
05/19/2015,ProShares Ultra MSCI Emerging Markets,EET,78.77,78.52,0.31839,0.25,600,47262000
05/18/2015,ProShares Ultra MSCI Emerging Markets,EET,78.52,80.16,-2.04591,-1.64,600,47112000
05/15/2015,ProShares Ultra MSCI Emerging Markets,EET,80.16,78.94,1.54548,1.22,600,48096000
05/14/2015,ProShares Ultra MSCI Emerging Markets,EET,78.94,77.41,1.97649,1.53,600,47364000
05/13/2015,ProShares Ultra MSCI Emerging Markets,EET,77.41,77.12,0.37604,0.29,600,46446000
05/12/2015,ProShares Ultra MSCI Emerging Markets,EET,77.12,77.63,-0.65696,-0.51,600,46272000
05/11/2015,ProShares Ultra MSCI Emerging Markets,EET,77.63,79.15,-1.92040,-1.52,600,46578000
05/08/2015,ProShares Ultra MSCI Emerging Markets,EET,79.15,77.19,2.53919,1.96,600,47490000
05/07/2015,ProShares Ultra MSCI Emerging Markets,EET,77.19,77.41,-0.28420,-0.22,600,46314000
05/06/2015,ProShares Ultra MSCI Emerging Markets,EET,77.41,79.38,-2.48173,-1.97,600,46446000
05/05/2015,ProShares Ultra MSCI Emerging Markets,EET,79.38,81.14,-2.16909,-1.76,600,47628000
05/04/2015,ProShares Ultra MSCI Emerging Markets,EET,81.14,80.22,1.14685,0.92,600,48684000
05/01/2015,ProShares Ultra MSCI Emerging Markets,EET,80.22,79.26,1.21120,0.96,600,48132000
04/30/2015,ProShares Ultra MSCI Emerging Markets,EET,79.26,81.74,-3.03401,-2.48,600,47556000
04/29/2015,ProShares Ultra MSCI Emerging Markets,EET,81.74,83.83,-2.49314,-2.09,600,49044000
04/28/2015,ProShares Ultra MSCI Emerging Markets,EET,83.83,83.56,0.32312,0.27,600,50298000
04/27/2015,ProShares Ultra MSCI Emerging Markets,EET,83.56,82.93,0.75968,0.63,600,50136000
04/24/2015,ProShares Ultra MSCI Emerging Markets,EET,82.93,82.33,0.72877,0.6,600,49758000
04/23/2015,ProShares Ultra MSCI Emerging Markets,EET,82.33,81.14,1.46660,1.19,600,49398000
04/22/2015,ProShares Ultra MSCI Emerging Markets,EET,81.14,79.44,2.13998,1.7,600,48684000
04/21/2015,ProShares Ultra MSCI Emerging Markets,EET,79.44,78.48,1.22324,0.96,550,43692000
04/20/2015,ProShares Ultra MSCI Emerging Markets,EET,78.48,78.67,-0.24152,-0.19,550,43164000
04/17/2015,ProShares Ultra MSCI Emerging Markets,EET,78.67,81.53,-3.50791,-2.86,550,43268500
04/16/2015,ProShares Ultra MSCI Emerging Markets,EET,81.53,80.26,1.58236,1.27,550,44841500
04/15/2015,ProShares Ultra MSCI Emerging Markets,EET,80.26,79.16,1.38959,1.1,550,44143000
04/14/2015,ProShares Ultra MSCI Emerging Markets,EET,79.16,78.47,0.87932,0.69,550,43538000
04/13/2015,ProShares Ultra MSCI Emerging Markets,EET,78.47,79.4,-1.17128,-0.93,500,39235000
04/10/2015,ProShares Ultra MSCI Emerging Markets,EET,79.4,79.29,0.13873,0.11,500,39700000
04/09/2015,ProShares Ultra MSCI Emerging Markets,EET,79.29,77.75,1.98071,1.54,500,39645000
04/08/2015,ProShares Ultra MSCI Emerging Markets,EET,77.75,74.63,4.18062,3.12,500,38875000
04/07/2015,ProShares Ultra MSCI Emerging Markets,EET,74.63,75.46,-1.09992,-0.83,500,37315000
04/06/2015,ProShares Ultra MSCI Emerging Markets,EET,75.46,73.51,2.65270,1.95,500,37730000
04/02/2015,ProShares Ultra MSCI Emerging Markets,EET,73.51,71.37,2.99846,2.14,500,36755000
04/01/2015,ProShares Ultra MSCI Emerging Markets,EET,71.37,69.63,2.49892,1.74,500,35685000
03/31/2015,ProShares Ultra MSCI Emerging Markets,EET,69.63,69.95,-0.45747,-0.32,500,34815000
03/30/2015,ProShares Ultra MSCI Emerging Markets,EET,69.95,67.36,3.84501,2.59,500,34975000
03/27/2015,ProShares Ultra MSCI Emerging Markets,EET,67.36,66.99,0.55232,0.37,500,33680000
03/26/2015,ProShares Ultra MSCI Emerging Markets,EET,66.99,68.23,-1.81738,-1.24,500,33495000
03/25/2015,ProShares Ultra MSCI Emerging Markets,EET,68.23,70.51,-3.23358,-2.28,500,34115000
03/24/2015,ProShares Ultra MSCI Emerging Markets,EET,70.51,69.96,0.78616,0.55,500,35255000
03/23/2015,ProShares Ultra MSCI Emerging Markets,EET,69.96,69.55,0.58950,0.41,500,34980000
03/20/2015,ProShares Ultra MSCI Emerging Markets,EET,69.55,67.53,2.99126,2.02,500,34775000
03/19/2015,ProShares Ultra MSCI Emerging Markets,EET,67.53,69.93,-3.43200,-2.4,500,33765000
03/18/2015,ProShares Ultra MSCI Emerging Markets,EET,69.93,66.63,4.95272,3.3,500,34965000
03/17/2015,ProShares Ultra MSCI Emerging Markets,EET,66.63,65.09,2.36595,1.54,500,33315000
03/16/2015,ProShares Ultra MSCI Emerging Markets,EET,65.09,63.6,2.34277,1.49,500,32545000
03/13/2015,ProShares Ultra MSCI Emerging Markets,EET,63.6,65.19,-2.43902,-1.59,450,28620000
03/12/2015,ProShares Ultra MSCI Emerging Markets,EET,65.19,64.39,1.24243,0.8,450,29335500
03/11/2015,ProShares Ultra MSCI Emerging Markets,EET,64.39,63.36,1.62563,1.03,450,28975500
03/10/2015,ProShares Ultra MSCI Emerging Markets,EET,63.36,66.4,-4.57831,-3.04,450,28512000
03/09/2015,ProShares Ultra MSCI Emerging Markets,EET,66.4,66.92,-0.77705,-0.52,450,29880000
03/06/2015,ProShares Ultra MSCI Emerging Markets,EET,66.92,69.04,-3.07068,-2.12,450,30114000
03/05/2015,ProShares Ultra MSCI Emerging Markets,EET,69.04,69.25,-0.30325,-0.21,450,31068000
03/04/2015,ProShares Ultra MSCI Emerging Markets,EET,69.25,70.73,-2.09246,-1.48,450,31162500
03/03/2015,ProShares Ultra MSCI Emerging Markets,EET,70.73,71.91,-1.64094,-1.18,450,31828500
03/02/2015,ProShares Ultra MSCI Emerging Markets,EET,71.91,71.95,-0.05559,-0.04,450,32359500
02/27/2015,ProShares Ultra MSCI Emerging Markets,EET,71.95,72.24,-0.40144,-0.29,450,32377500
02/26/2015,ProShares Ultra MSCI Emerging Markets,EET,72.24,72.2,0.05540,0.04,450,32508000
02/25/2015,ProShares Ultra MSCI Emerging Markets,EET,72.2,72.49,-0.40006,-0.29,450,32490000
02/24/2015,ProShares Ultra MSCI Emerging Markets,EET,72.49,70.47,2.86647,2.02,450,32620500
02/23/2015,ProShares Ultra MSCI Emerging Markets,EET,70.47,71.92,-2.01613,-1.45,450,31711500
02/20/2015,ProShares Ultra MSCI Emerging Markets,EET,71.92,70.98,1.32432,0.94,450,32364000
02/19/2015,ProShares Ultra MSCI Emerging Markets,EET,70.98,71.62,-0.89361,-0.64,450,31941000
02/18/2015,ProShares Ultra MSCI Emerging Markets,EET,71.62,71.58,0.05588,0.04,450,32229000
02/17/2015,ProShares Ultra MSCI Emerging Markets,EET,71.58,71.95,-0.51425,-0.37,450,32211000
02/13/2015,ProShares Ultra MSCI Emerging Markets,EET,71.95,70.34,2.28888,1.61,450,32377500
02/12/2015,ProShares Ultra MSCI Emerging Markets,EET,70.34,67.46,4.26920,2.88,450,31653000
02/11/2015,ProShares Ultra MSCI Emerging Markets,EET,67.46,68.46,-1.46071,-1,450,30357000
02/10/2015,ProShares Ultra MSCI Emerging Markets,EET,68.46,68.81,-0.50865,-0.35,450,30807000
02/09/2015,ProShares Ultra MSCI Emerging Markets,EET,68.81,69.03,-0.31870,-0.22,450,30964500
02/06/2015,ProShares Ultra MSCI Emerging Markets,EET,69.03,71.53,-3.49504,-2.5,450,31063500
02/05/2015,ProShares Ultra MSCI Emerging Markets,EET,71.53,70.63,1.27425,0.9,450,32188500
02/04/2015,ProShares Ultra MSCI Emerging Markets,EET,70.63,71.33,-0.98135,-0.7,450,31783500
02/03/2015,ProShares Ultra MSCI Emerging Markets,EET,71.33,68.74,3.76782,2.59,450,32098500
02/02/2015,ProShares Ultra MSCI Emerging Markets,EET,68.74,66.35,3.60211,2.39,450,30933000
01/30/2015,ProShares Ultra MSCI Emerging Markets,EET,66.35,70.21,-5.49779,-3.86,450,29857500
01/29/2015,ProShares Ultra MSCI Emerging Markets,EET,70.21,70.21,0.00000,0,450,31594500
01/28/2015,ProShares Ultra MSCI Emerging Markets,EET,70.21,71.78,-2.18724,-1.57,450,31594500
01/27/2015,ProShares Ultra MSCI Emerging Markets,EET,71.78,72.56,-1.07497,-0.78,450,32301000
01/26/2015,ProShares Ultra MSCI Emerging Markets,EET,72.56,72.49,0.09657,0.07,450,32652000
01/23/2015,ProShares Ultra MSCI Emerging Markets,EET,72.49,73.61,-1.52153,-1.12,450,32620500
01/22/2015,ProShares Ultra MSCI Emerging Markets,EET,73.61,70.9,3.82228,2.71,450,33124500
01/21/2015,ProShares Ultra MSCI Emerging Markets,EET,70.9,67.94,4.35679,2.96,450,31905000
01/20/2015,ProShares Ultra MSCI Emerging Markets,EET,67.94,68.12,-0.26424,-0.18,450,30573000
01/16/2015,ProShares Ultra MSCI Emerging Markets,EET,68.12,67,1.67164,1.12,450,30654000
01/15/2015,ProShares Ultra MSCI Emerging Markets,EET,67,66.69,0.46484,0.31,450,30150000
01/14/2015,ProShares Ultra MSCI Emerging Markets,EET,66.69,67.45,-1.12676,-0.76,450,30010500
01/13/2015,ProShares Ultra MSCI Emerging Markets,EET,67.45,66.29,1.74989,1.16,450,30352500
01/12/2015,ProShares Ultra MSCI Emerging Markets,EET,66.29,67.4,-1.64688,-1.11,450,29830500
01/09/2015,ProShares Ultra MSCI Emerging Markets,EET,67.4,67.85,-0.66323,-0.45,450,30330000
01/08/2015,ProShares Ultra MSCI Emerging Markets,EET,67.85,65.62,3.39835,2.23,450,30532500
01/07/2015,ProShares Ultra MSCI Emerging Markets,EET,65.62,62.9,4.32432,2.72,450,29529000
01/06/2015,ProShares Ultra MSCI Emerging Markets,EET,62.9,63.43,-0.83557,-0.53,450,28305000
01/05/2015,ProShares Ultra MSCI Emerging Markets,EET,63.43,65.78,-3.57251,-2.35,450,28543500
01/02/2015,ProShares Ultra MSCI Emerging Markets,EET,65.78,67.57,-2.64910,-1.79,450,29601000
12/31/2014,ProShares Ultra MSCI Emerging Markets,EET,67.57,67.47,0.14821,0.1,450,30406500
12/30/2014,ProShares Ultra MSCI Emerging Markets,EET,67.47,67.2,0.40179,0.27,450,30361500
12/29/2014,ProShares Ultra MSCI Emerging Markets,EET,67.2,68.04,-1.23457,-0.84,450,30240000
